test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address
113948548,"CFBB30CE89BF4420B3145F4777B984DE","2019-07-01 00:01:01","2019-07-01 00:01:47","3156367","4","89.100.xxx.xxx",135548,24617,13,"Dublin","Ireland","IE",53.3478,-6.2597,"Vodafone IE","UNKNOWN","","2","1","Ireland","IE","Leinster","L","Rathmines",53.320,-6.263,1.908,"","","","","","","","","",""
113948549,"D9D792DD2A5B4ACC9DD67608A9A22876","2019-07-01 00:01:12","2019-07-01 00:01:47","7696224","5","178.234.xxx.xxx",77940,78809,2,"Lipetsk","Russian Federation","RU",52.6000,39.5667,"Rostelecom","Rostelecom","1","2","2","Russia","RU","Lipetsk Oblast","LIP","Lipetsk",52.618,39.568,1.28992,"Syrskoye, Lipetskaya oblast', Russia","Syrskoye","locality","Russia","RU","Lipetsk Oblast","Lipetsky District","","398533",""
113948550,"3D7D2289DD80492495AD8A91D9926149","2019-07-01 00:01:47","2019-07-01 00:01:47","6820078","4","94.25.xxx.xxx",19272,19386,30,"Mytishchi","Russian Federation","RU",55.9131,37.7544,"Opticom","Yota","1","2","1","Russia","RU","Moscow","MOW","Moscow",55.752,37.615,12.3668,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","129337",""
113948551,"F8F821CC5AA440A49D31D3769F4E7999","2019-07-01 00:01:49","2019-07-01 00:01:49","7639369","4","183.87.xxx.xxx",5186,4289,5,"Mumbai","India","IN",18.9647,72.8258,"Joister Broadband","Syscon Infoway Pvt.","1","2","2","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400008",""
113948552,"597C8025A3F642DE9FF6859910D8B305","2019-07-01 00:01:25","2019-07-01 00:01:49","6932775","5","36.238.xxx.xxx",92725,38904,13,"Hsinying","Taiwan","TW",23.3120,120.3040,"Chief Telecom","HiNet","1","22","2","Taiwan","TW","Tainan City","TNN","Tainan City",22.993,120.203,22.9508,"Tainan, East District, Tainan City, Taiwan","Tainan","locality","Taiwan","TW","Tainan City","Yongkang District","東灣里","701",""
113948554,"B98D0E4D4C974164B527335492017963","2019-07-01 00:01:17","2019-07-01 00:01:51","5546017","5","120.29.xxx.xxx",72642,72674,2,"Quezon City","Philippines","PH",14.6300,121.0300,"Globe Telecom","Comclark","0","22","2","Philippines","PH","Metro Manila","00","Quezon City",14.646,121.050,1.80988,"Quezon City, Metro Manila, Philippines","Quezon City","locality","Philippines","PH","Metro Manila","","","",""
113948555,"43E2E06488B54ECD89E384F4AA151894","2019-07-01 00:01:52","2019-07-01 00:01:52","1361210","4","82.229.xxx.xxx",11265,593,32,"Marseille","France","FR",43.2964,5.3700,"Orange","Free SAS","1","22","2","France","FR","Provence-Alpes-Côte d'Azur","PAC","Carqueiranne",43.083,6.083,38.8753,"Carqueiranne, France","Carqueiranne","locality","France","FR","Provence-Alpes-Côte d'Azur","Var","","83320",""
113948556,"BF75C3CCB26848F894069074BDB713A4","2019-07-01 00:01:23","2019-07-01 00:01:54","3682578","5","89.103.xxx.xxx",87408,29101,9,"Ústí nad Labem","Czech Republic","CZ",50.6611,14.0531,"AmigoNet s.r.o.","UPC Ceska Republica","1","22","1","Czech Republic","CZ","Ústí nad Labem Region","42","Ústí nad Labem",50.666,14.033,0.950595,"Ústí nad Labem, Czech Republic","Ústí nad Labem","locality","Czech Republic","CZ","Ústí nad Labem Region","Ústí nad Labem District","","400 11",""
113948557,"A0507C04868C46D2B3C8B8A7E5732D15","2019-07-01 00:01:45","2019-07-01 00:01:54","1048746","4","109.73.xxx.xxx",931409,0,0,"Foligno","Italy","IT",42.9500,12.7000,"Connesi s.p.a.","UNKNOWN","","22","1","Italy","IT","Umbria","55","Cave",42.950,12.666,1.68592,"","","","","","","","","",""
113948558,"A5F82647A3414C51B020CBABFB1C4DB4","2019-07-01 00:01:10","2019-07-01 00:01:55","6001307","5","78.109.xxx.xxx",94340,98484,1,"Irkutsk","Russian Federation","RU",52.2870,104.3050,"Hi-Link","MTS PJSC","1","22","2","Russia","RU","Irkutsk Oblast","IRK","Irkutsk",52.266,104.333,1.8454,"Irkutsk, Irkutsk Oblast, Russia","Irkutsk","locality","Russia","RU","Irkutsk Oblast","gorod Irkutsk","","664001",""
113948559,"88995795782B4EF184390B57F9B3C28A","2019-07-01 00:01:55","2019-07-01 00:01:55","4349047","4","88.147.xxx.xxx",16483,3204,16,"Milan","Italy","IT",45.4640,9.1916,"GTT.net","NGI SpA","1","2","2","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
113948560,"FF3990C6647F4BF5AACB234016C9954D","2019-07-01 00:01:23","2019-07-01 00:01:55","6687113","5","24.200.xxx.xxx",449490,42213,3,"Montreal, QC","Canada","CA",45.5017,-73.5673,"eStruxture Data Centers","Videotron Ltee","1","22","2","Canada","CA","Québec","QC","Montreal",45.511,-73.568,0.679595,"Côte Saint-Luc, QC H4W, Canada","Côte Saint-Luc","locality","Canada","CA","Québec","Montreal","","H4W",""
113948561,"6AA5031042DC42EE9C06C3DAB7FF5A70","2019-07-01 00:01:54","2019-07-01 00:01:56","7237014","5","84.245.xxx.xxx",5862764,8695130,0,"Dulles, VA","United States","US",38.9625,-77.4381,"QTS Data Centers","Legaco Networks B.V.","1","22","2","United States","US","Virginia","VA","Dulles",39.073,-77.468,7.82377,"Ashburn, VA, USA","Ashburn","locality","United States","US","Virginia","Loudoun County","","20166",""
113948562,"F555A501115A4458A25F96718C3062E5","2019-07-01 00:01:18","2019-07-01 00:01:56","3566290","5","122.168.xxx.xxx",326658,316093,10,"Nagpur","India","IN",21.1458,79.0882,"Jio","Airtel Broadband","1","22","2","India","IN","Madhya Pradesh","MP","Jabalpur",23.166,79.950,150.292,"Jabalpur, Madhya Pradesh 482001, India","Jabalpur","locality","India","IN","Madhya Pradesh","Jabalpur","","482007",""
113948563,"317BE29FE6E740F4A2610412B04B4BFE","2019-07-01 00:01:56","2019-07-01 00:01:56","545357","4","85.210.xxx.xxx",867,408,38,"Enfield","Great Britain","GB",51.6523,-0.0807,"Clouvider Limited","TalkTalk","1","2","1","United Kingdom","GB","Cambridgeshire","CAM","Hamerton",52.400,-0.316,52.6849,"Huntingdon PE28, UK","Buckworth","administrative_area_level_4","United Kingdom","GB","England","Cambridgeshire","Huntingdonshire District, Buckworth","PE28",""
113948564,"34B72B42C9FE4E4A82DA4307E14D8073","2019-07-01 00:01:22","2019-07-01 00:01:57","7560814","5","73.193.xxx.xxx",179071,13,9,"Seattle, WA","United States","US",47.6062,-122.3321,"Frontier","Comcast Cable","1","22","1","United States","US","Washington","WA","Mercer Island",47.560,-122.228,5.80239,"Mercer Island, WA, USA","Mercer Island","locality","United States","US","Washington","King County","","98040",""
113948565,"11B8E3AEC8DC418AA498BA1174E3F620","2019-07-01 00:01:25","2019-07-01 00:01:58","1950265","5","1.156.xxx.xxx",3029,6325,75,"Brisbane","Australia","AU",-27.4728,153.0278,"Foxtel Broadband","Telstra Internet","1","22","1","Australia","AU","Queensland","QLD","Wights Mountain",-27.393,152.855,11.9278,"Samford Valley QLD 4520, Australia","Samford Valley","locality","Australia","AU","Queensland","Moreton Bay Regional","","4520",""
113948566,"705E6D02ED9448E1810AB8388CDA00DF","2019-07-01 00:01:26","2019-07-01 00:01:59","7271664","5","103.80.xxx.xxx",17469,35213,3,"Yangon","MM","MM",16.8000,96.1500,"MPT","Spectrum Life Company Limited","1","2","2","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon",16.783,96.166,1.59915,"Yangon, Myanmar (Burma)","Yangon","locality","Myanmar (Burma)","MM","Yangon Region","","","",""
113948567,"EA40B6540FEB448DBC4FFDC9F42AF148","2019-07-01 00:01:14","2019-07-01 00:02:00","7634376","5","171.242.xxx.xxx",7910,12913,6,"Hanoi","Vietnam","VN",21.0285,105.8542,"CMC Telecom","Viettel Group","1","2","2","Vietnam","VN","Bac Giang","54","Bac Giang",21.266,106.200,27.7329,"tp. Bắc Giang, Bắc Giang, Vietnam","tp. Bắc Giang","locality","Vietnam","VN","Bac Giang","","","",""
113948568,"7414B1D75B94461192BB375C0C5B959E","2019-07-01 00:01:28","2019-07-01 00:02:01","3188302","5","103.86.xxx.xxx",68320,4856,4,"Dhaka","Bangladesh","BD",23.7000,90.3667,"Robi Axiata Limited","Maisha Net","1","22","2","Bangladesh","BD","Dhaka Division","C","Dhaka",23.723,90.408,3.09393,"Dhaka 1000-1200, Bangladesh","Dhaka","locality","Bangladesh","BD","Dhaka Division","Dhaka","","1205",""
113948569,"F53F359FE4BC4686888006B5DB3CAD33","2019-07-01 00:02:02","2019-07-01 00:02:02","7590509","4","37.113.xxx.xxx",403573,428625,0,"Penza","Russian Federation","RU",53.2500,44.5667,"DOM.RU","JSC ER-Telecom Holding","1","22","2","Russia","RU","Penza Oblast","PNZ","Penza",53.072,45.354,34.9062,"Penza, Penza Oblast, Russia","Penza","locality","Russia","RU","Penza Oblast","gorod Penza","","440008",""
113948570,"9977B995CA8E4415AA58F7964C24BF7B","2019-07-01 00:01:28","2019-07-01 00:02:02","6253111","5","202.173.xxx.xxx",5815,13984,5,"New Delhi","India","IN",28.6100,77.2300,"VMO Broadband","Excitel","1","2","2","India","IN","Delhi","DL","New Delhi",28.600,77.200,1.94909,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110011",""
113948571,"06EA98E8CD944DFFB34960D66FBC73B1","2019-07-01 00:02:03","2019-07-01 00:02:03","81916","4","118.97.xxx.xxx",16617,20005,71,"Medan","Indonesia","ID",3.5833,98.6667,"nusanet","PT TELKOM INDONESIA","1","22","2","Indonesia","ID","Aceh","AC","Lhokseumawe",5.166,97.133,152.248,"Lhokseumawe, Lhokseumawe City, Aceh, Indonesia","Lhokseumawe","locality","Indonesia","ID","Aceh","Lhokseumawe City","","",""
113948572,"958F0D169BDF4973861C5FA1D8C9668F","2019-07-01 00:01:49","2019-07-01 00:02:03","7093567","5","105.233.xxx.xxx",4057,956,38,"Mbombela","South Africa","ZA",-25.4753,30.9694,"UNIWISP","Limpo WiFi","1","22","2","South Africa","ZA","Limpopo","LP","Tzaneen",-23.833,30.166,124.282,"Tzaneen, South Africa","Tzaneen","locality","South Africa","ZA","Limpopo","Mopani","Tzaneen","0850",""
113948573,"651A327AFF664E65A5714193BED7D5C5","2019-07-01 00:01:29","2019-07-01 00:02:04","7286838","5","151.54.xxx.xxx",658560,97606,24,"Rome","Italy","IT",41.9000,12.5000,"Wind Tre","Wind Tre","1","22","2","Italy","IT","Sicily","82","Catania",37.500,15.100,334.283,"Catania CT, Italy","Catania","locality","Italy","IT","Sicily","Province of Catania","Catania","95121",""
113948574,"F02FAF6C05E846A99575DF9B97CD965C","2019-07-01 00:01:45","2019-07-01 00:02:04","689378","4","5.213.xxx.xxx",0,0,37,"Tehran","Iran","IR",35.6833,51.4167,"Petiak","UNKNOWN","","2","2","Iran","IR","Tehran","07","Tehran",35.726,51.330,5.67994,"","","","","","","","","",""
113948575,"8C40F4D32D1A483E81AEE94171A4A029","2019-07-01 00:02:05","2019-07-01 00:02:05","1895690","4","202.148.xxx.xxx",2895,2818,3,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT. BIT TEKNOLOGI NUSANTARA","PT. Core Mediatech (DNET)","1","2","1","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta Pusat",-6.181,106.822,0.505673,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10260",""
113948576,"7611F1CD2B714D92895F47280D1BD26C","2019-07-01 00:01:30","2019-07-01 00:02:06","7238943","5","103.234.xxx.xxx",4396,14130,38,"Aurangabad","India","IN",19.8800,75.3200,"Gazon Communications India Limited","Microsense Private Limited","1","2","2","India","IN","UNKNOWN","??",\N,20.000,77.000,109.554,"India","India","country","India","IN","","","","",""
113948577,"CA5F04623B6A45EB88C84560BAA6062F","2019-07-01 00:04:04","2019-07-01 00:02:06","7180637","5","106.39.xxx.xxx",10662,2719,600,"Tianjin","China","CN",39.3434,117.3616,"Beijing Connect Trunk","China Telecom HUNAN","1","22","2","China","CN","Beijing","BJ","Beijing",39.928,116.388,65.789,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","",""
113948578,"E469A8167EC84750A31B5F8CC98400ED","2019-07-01 00:01:32","2019-07-01 00:02:07","6146931","5","83.52.xxx.xxx",475273,631838,53,"Marbella","Spain","ES",36.5167,-4.8833,"OLIVENET NETWORKS S.L.","Telefonica de Espana","1","22","2","Spain","ES","Andalusia","AN","Fuengirola",36.533,-4.616,14.8634,"Fuengirola, Málaga, Spain","Fuengirola","locality","Spain","ES","Andalusia","Málaga","Costa del Sol, Fuengirola","29640",""
113948579,"472528A1BC35498BB732247E41872FC3","2019-07-01 00:02:07","2019-07-01 00:02:07","3145638","4","58.111.xxx.xxx",86370,38056,27,"Sydney","Australia","AU",-33.8600,151.2111,"Exetel","Optus","1","2","1","Australia","AU","Australian Capital Territory","ACT","Crace",-35.202,149.107,151.642,"Crace ACT 2911, Australia","Crace","locality","Australia","AU","Australian Capital Territory","","","2911",""
113948580,"4FA87214C110477386C735CE88AFB5F8","2019-07-01 00:01:33","2019-07-01 00:02:08","7691830","5","119.92.xxx.xxx",204758,212106,3,"Pasig City","Philippines","PH",14.5823,121.0851,"PLDT","Philippine Long Distance Telephone","1","2","2","Philippines","PH","Metro Manila","00","Pasig",14.560,121.081,1.53716,"Pasig, Metro Manila, Philippines","Pasig","locality","Philippines","PH","Metro Manila","","","",""
113948581,"E9ED4FBB952642B8A8683029CBE81D37","2019-07-01 00:01:37","2019-07-01 00:02:10","1808707","5","89.99.xxx.xxx",257753,19324,9,"Arnhem","Netherlands","NL",51.9833,5.9167,"Breedband Arnhem","Ziggo","1","22","2","Netherlands","NL","Gelderland","GE","Zutphen",52.133,6.200,15.9005,"7204 Zutphen, Netherlands","Zutphen","locality","Netherlands","NL","Gelderland","Zutphen","","7204",""
113948582,"9AAEEB5D6A5E45C9B977EE4B66E095B3","2017-11-23 06:17:30","2019-07-01 00:02:10","1808707","5","89.99.xxx.xxx",21821,16396,16,"Deventer","Netherlands","NL",52.2661,6.1552,"Daxis Web","Ziggo","1","2","1","Netherlands","NL","Gelderland","GE","Velp",52.000,6.000,19.5504,"Velp, Netherlands","Velp","locality","Netherlands","NL","Gelderland","Rheden","","6883",""
113948583,"09C83623BE75488CA9AA5DB4EC4C1982","2019-07-01 00:01:35","2019-07-01 00:02:11","7130605","5","213.142.xxx.xxx",130092,146770,6,"Yverdon-les-Bains","Switzerland","CH",46.7785,6.6412,"Wifx Sarl","Evard Antennenbau AG","1","22","2","Switzerland","CH","Canton of Bern","BE","Hermrigen",47.081,7.241,35.2724,"Hermrigen, Switzerland","Hermrigen","locality","Switzerland","CH","Canton of Bern","Nidau District","","3274",""
113948584,"78A894F2E9F74F0F8B2985B8D2DED441","2019-07-01 00:01:38","2019-07-01 00:02:11","4664200","5","77.123.xxx.xxx",2388,11037,25,"L'viv","Ukraine","UA",49.8397,24.0297,"Radionetwork","Volia","1","2","1","Ukraine","UA","Lviv Oblast","46","Lviv",49.833,24.000,1.39691,"Lviv, Lviv Oblast, Ukraine","Lviv","locality","Ukraine","UA","Lviv Oblast","L'vivs'ka city council","","79000",""
113948585,"58FBB679D71A490E8895D95E3BAD88E4","2019-07-01 00:01:35","2019-07-01 00:02:11","7611662","5","27.242.xxx.xxx",11473,20373,24,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Fixed Network","LINE Mobile","1","2","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104",""
113948586,"E109A3B27DBD46F0A707184F6EE3B623","2019-07-01 00:01:00","2019-07-01 00:02:11","5471140","5","174.2.xxx.xxx",169417,22743,27,"Regina, SK","Canada","CA",50.4547,-104.6067,"Access Communications Co-operative Limited","Shaw Communications","1","2","2","Canada","CA","Saskatchewan","SK","Saskatoon",52.152,-106.706,148.444,"Saskatoon, SK S7K, Canada","Saskatoon","locality","Canada","CA","Saskatchewan","Division No. 11","","S7K",""
113948587,"0CEB2DFA15AE4ABDACBA6306D00E6302","2019-05-17 18:32:44","2019-07-01 00:02:11","4664200","5","77.123.xxx.xxx",50449,6116,26,"Lviv","Ukraine","UA",49.8333,24.0000,"KOM i TEX","Volia","1","2","1","Ukraine","UA","Lviv Oblast","46","Lviv",49.833,24.000,0,"Lviv, Lviv Oblast, Ukraine","Lviv","locality","Ukraine","UA","Lviv Oblast","L'vivs'ka city council","","79000",""
113948588,"31FD738F5FA342EBA634CD31814DBC95","2019-07-01 00:02:12","2019-07-01 00:02:12","7697431","4","79.150.xxx.xxx",45848,19155,18,"Javea","Spain","ES",38.7681,0.1589,"Blu So Easy","Telefonica de Espana","1","2","2","Spain","ES","Balearic Islands","IB","Ibiza Town",38.900,1.433,69.2692,"Ibiza, Balearic Islands, Spain","Ibiza","locality","Spain","ES","Balearic Islands","Balearic Islands","Ibiza, Ibiza","07800",""
113948589,"C1989AEE9A43492698CB2120F9A4FA9E","2019-07-01 00:02:12","2019-07-01 00:02:12","7723789","4","88.206.xxx.xxx",807007,729997,0,"Chelyabinsk","Russian Federation","RU",55.1667,61.4000,"JSC Intersvyaz","InterSvyaz","1","22","1","Russia","RU","Chelyabinsk Oblast","CHE","Chelyabinsk",55.154,61.429,1.44942,"Chelyabinsk, Chelyabinsk Oblast, Russia","Chelyabinsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Chelyabinsk","","454084",""
113948590,"747175D4EC2D431B80052B0AD874A0B1","2019-07-01 00:01:36","2019-07-01 00:02:12","6374296","5","36.90.xxx.xxx",2308,381,16,"Semarang","Indonesia","ID",-6.9667,110.4167,"PT. Telekomunikasi Indonesia","PT TELKOM INDONESIA","1","2","2","Indonesia","ID","Central Java","JT","Pekalongan",-6.883,109.666,51.8214,"Pekalongan, Pekalongan City, Central Java, Indonesia","Pekalongan","locality","Indonesia","ID","Central Java","Pekalongan City","","51126",""
113948591,"30A31FF48435426FA447A45042A60F9F","2019-07-01 00:01:41","2019-07-01 00:02:12","6363983","5","89.189.xxx.xxx",37136,53110,2,"Ufa","Russian Federation","RU",54.7500,55.9667,"DOM.RU","OJSC Ufanet","1","2","2","Russia","RU","Republic of Bashkortostan","BA","Ufa",54.775,56.037,3.31267,"Ufa, Republic of Bashkortostan, Russia","Ufa","locality","Russia","RU","Republic of Bashkortostan","Ufimsky District","","450104",""
113948592,"6D5EE81C119944CDA59FE418A0BBC94B","2019-07-01 00:01:36","2019-07-01 00:02:13","7628335","5","39.45.xxx.xxx",2428,5813,77,"Jaranwala","Pakistan","PK",31.3454,73.4298,"LOGIN.ME","PTCL","1","2","2","Pakistan","PK","Punjab","PB","Taunsa",30.458,70.746,170.631,"Dera Ghazi Khan, Pakistan","Dera Ghazi Khan","administrative_area_level_3","Pakistan","PK","Punjab","Dera Ghazi Khan","Dera Ghazi Khan","",""
113948593,"7B75338565874FD7B58EF0D083A7FC81","2019-07-01 00:01:34","2019-07-01 00:02:13","5367222","5","89.64.xxx.xxx",286762,18817,11,"Warsaw","Poland","PL",52.2323,21.0084,"i3D.net","UPC Polska","1","22","2","Poland","PL","Masovian Voivodeship","MZ","Warsaw",52.250,21.000,1.27498,"02, Poland","Warsaw","locality","Poland","PL","Masovian Voivodeship","Warszawa","Warszawa","02",""
113948594,"C88FE2DBC6284EA5B4E825BAA4EE5EB0","2019-07-01 00:01:29","2019-07-01 00:02:14","7723798","5","220.158.xxx.xxx",15905,1290,335,"Pune","India","IN",18.5203,73.8567,"LIMERICK TECHNOLOGIES PVT LTD","Super Electronics","0","2","2","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001",""
113948595,"0718DE582EFC4CE089B689DA4FDFE4A8","2019-07-01 00:01:36","2019-07-01 00:02:14","7142040","5","223.229.xxx.xxx",112514,105233,7,"Pune","India","IN",18.5203,73.8567,"WOW Solutions & Systems Pvt. Ltd","Airtel","1","22","2","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001",""
113948596,"1853F7A40D684ADFB7110E0529A298E6","2019-07-01 00:01:40","2019-07-01 00:02:14","6984218","5","72.255.xxx.xxx",16024,20999,3,"Lahore","Pakistan","PK",31.5758,74.3269,"Multinet Pakistan","Cyber Internet Services Pakistan","1","2","2","Pakistan","PK","Punjab","PB","Lahore",31.488,74.368,6.50069,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","","",""
113948597,"2D1008F098E944DEB065AC9A82BDEB5D","2019-07-01 00:01:29","2019-07-01 00:02:15","7716838","5","14.0.xxx.xxx",420,14219,25,"Hong Kong","Hong Kong","HK",22.2500,114.1667,"DMIT Inc.","CSL Mobile","1","22","1","Hong Kong","HK","Central And Western District","HCW","Hong Kong",22.283,114.150,2.53939,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","",""
113948598,"A5E2BF44896C42EAB167BE167C1309C7","2019-07-01 00:01:54","2019-07-01 00:02:16","7576882","4","96.39.xxx.xxx",172601,0,25,"New York, NY","United States","US",40.7127,-74.0059,"Spectrum","UNKNOWN","","2","2","United States","US","Connecticut","CT","Newtown",41.394,-73.314,59.3946,"","","","","","","","","",""
113948599,"1CDBC51AA484422685994DE1D5DAA02E","2019-07-01 00:01:28","2019-07-01 00:02:16","7319344","5","168.211.xxx.xxx",1937,85,46,"Karachi","Pakistan","PK",24.8615,67.0099,"Transworld Enterprise Services","Ebone Network Pvt Ltd","1","2","2","Pakistan","PK","Sindh","SD","Karachi",24.866,67.050,2.5422,"Karachi, Pakistan","Karachi","locality","Pakistan","PK","Sindh","Karachi District","","",""
113948600,"94FCFEB8B66C4877A30803120442E36E","2019-07-01 00:02:08","2019-07-01 00:02:16","1603643","4","95.46.xxx.xxx",0,0,3,"Almaty","KZ","KZ",43.2500,76.9167,"CBD AO Kazakhtelecom","UNKNOWN","","2","1","Kazakhstan","KZ","Almaty Region","ALM","Rakhat",43.190,76.863,4.92986,"","","","","","","","","",""
113948601,"898775674C8F498A842CE314B35FA03D","2019-07-01 00:02:18","2019-07-01 00:02:18","5484343","4","188.170.xxx.xxx",7954,3981,21,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","PJSC MegaFon","1","2","1","Russia","RU","Kabardino-Balkaria","KB","Nal'chik",43.498,43.618,253.678,"Nalchik, Kabardino-Balkaria, Russia","Nalchik","locality","Russia","RU","Kabardino-Balkaria","gorod Nalchik","","360024",""
113948602,"1C0F6568D02445C89DB9A159536E31B8","2019-07-01 00:01:40","2019-07-01 00:02:18","929979","5","36.84.xxx.xxx",9675,2033,1,"Manado","Indonesia","ID",1.4931,124.8413,"PT. Telekomunikasi Indonesia","PT TELKOM INDONESIA","1","22","2","Indonesia","ID","North Sulawesi","SA","Manado",1.492,124.838,0.211441,"Manado, Manado City, North Sulawesi, Indonesia","Manado","locality","Indonesia","ID","North Sulawesi","Manado City","","",""
113948603,"E54790C3E28C4D93B4A46131B91757BB","2019-07-01 00:01:44","2019-07-01 00:02:19","5203587","5","176.132.xxx.xxx",5139,857,15,"Courbevoie","France","FR",48.9006,2.2593,"Stella Telecom","BOUYGUES TELECOM","1","2","2","France","FR","Normandy","NOR","Rouen",49.433,1.083,64.7028,"Rouen, France","Rouen","locality","France","FR","Upper Normandy","Seine-Maritime","","76000",""
113948604,"970DA42FAF3F49FC985D026E0D985F78","2019-06-30 23:49:49","2019-07-01 00:02:19","7623738","5","182.75.xxx.xxx",27345,5187,23,"Bangalore","India","IN",12.9833,77.5833,"Bharti Airtel Ltd","Bharti Broadband","1","22","2","India","IN","Karnataka","KA","Bengaluru",12.983,77.583,0.00692667,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001",""
113948605,"3E98BE2DF07447088A80ED51DEFAAB66","2019-07-01 00:02:19","2019-07-01 00:02:19","3812758","4","81.200.xxx.xxx",200663,187055,3,"Moscow","Russia","RU",55.7517,37.6178,"Telenet Solution Ltd","Iskratelecom CJSC","1","2","1","Russia","RU","Moscow Oblast","MOS","Zheleznodorozhnyy",55.750,38.004,15.0422,"Zheleznodorozhny, Moscow Oblast, Russia","Zheleznodorozhny","locality","Russia","RU","Moscow Oblast","gorod Zheleznodorozhnyy","","143988",""
113948606,"77B6A56B0415419A8FBABBA7EB37E7AF","2019-07-01 00:01:44","2019-07-01 00:02:19","7245314","5","158.46.xxx.xxx",296,324,17,"Novokuznetsk","Russian Federation","RU",53.7500,87.1000,"Centra","E-Light-Telecom Ltd.","1","22","2","Russia","RU","Kemerovo Oblast","KEM","Novokuznetsk",53.750,87.100,0,"Novokuznetsk, Kemerovo Oblast, Russia","Novokuznetsk","locality","Russia","RU","Kemerovo Oblast","gorod Novokuznetsk","","654004",""
113948607,"B454AB6119D34C58B5A1AC87B74A9139","2019-07-01 00:01:43","2019-07-01 00:02:19","7548128","5","31.132.xxx.xxx",9591,17430,23,"Bryansk","Russian Federation","RU",53.2667,34.4000,"DOM.RU","JSC ER-Telecom Holding","1","2","1","Russia","RU","Bryansk Oblast","BRY","Bryansk",53.242,34.351,2.63957,"Bryansk, Bryansk Oblast, Russia","Bryansk","locality","Russia","RU","Bryansk Oblast","gorod Bryansk","","241017",""
113948608,"9396BD8AD09B4A98B2613616B0C377C4","2019-07-01 00:01:46","2019-07-01 00:02:20","5666142","5","146.120.xxx.xxx",3740,29574,19,"Minsk","Belarus","BY",53.9000,27.5667,"FLYNET.BY","ALFA TELECOM s.r.o.","1","22","2","Belarus","BY","Minsk","HM","Minsk",53.900,27.566,0,"Minsk, Belarus","Minsk","locality","Belarus","BY","","","","",""
113948609,"80FE4CAE8FAD490D9C431DE4FA1D2DFE","2019-07-01 00:01:45","2019-07-01 00:02:20","7303502","5","122.165.xxx.xxx",117335,108947,9,"Chennai","India","IN",13.0827,80.2707,"Bharti Airtel Ltd","Airtel Broadband","1","22","2","India","IN","Tamil Nadu","TN","Chennai",13.083,80.283,0.85019,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600003",""
113948610,"D3012467835C4304BDCAB71F627EBD06","2019-07-01 00:02:20","2019-07-01 00:02:20","925910","4","85.156.xxx.xxx",49852,9883,19,"Helsinki","Finland","FI",60.1708,24.9375,"Elisa Oyj","Elisa Oyj","1","2","2","Finland","FI","Uusimaa","18","Helsinki",60.222,24.861,4.46146,"Helsinki, Finland","Helsinki","locality","Finland","FI","Uusimaa","Helsinki","Helsinki","00530",""
